0 0
0.000628319 0.00022206
0.00125664 0.000444121
0.00188496 0.000666183
0.00251327 0.000888245
0.00314159 0.00111031
0.00376991 0.00133238
0.00439823 0.00155444
0.00502655 0.00177652
0.00565487 0.00199859
0.00628319 0.00222067
0.0069115 0.00244275
0.00753982 0.00266483
0.00816814 0.00288693
0.00879646 0.00310902
0.00942478 0.00333112
0.0100531 0.00355323
0.0106814 0.00377534
0.0113097 0.00399746
0.0119381 0.00421959
0.0125664 0.00444172
0.0131947 0.00466386
0.013823 0.00488601
0.0144513 0.00510817
0.0150796 0.00533034
0.015708 0.00555252
0.0163363 0.0057747
0.0169646 0.0059969
0.0175929 0.0062191
0.0182212 0.00644132
0.0188496 0.00666355
0.0194779 0.00688579
0.0201062 0.00710804
0.0207345 0.00733031
0.0213628 0.00755259
0.0219911 0.00777488
0.0226195 0.00799718
0.0232478 0.0082195
0.0238761 0.00844183
0.0245044 0.00866418
0.0251327 0.00888654
0.0257611 0.00910892
0.0263894 0.00933131
0.0270177 0.00955372
0.027646 0.00977615
0.0282743 0.00999859
0.0289027 0.0102211
0.029531 0.0104435
0.0301593 0.010666
0.0307876 0.0108885
0.0314159 0.0111111
0.0320442 0.0113336
0.0326726 0.0115562
0.0333009 0.0117788
0.0339292 0.0120014
0.0345575 0.012224
0.0351858 0.0124467
0.0358142 0.0126694
0.0364425 0.0128921
0.0370708 0.0131148
0.0376991 0.0133376
0.0383274 0.0135603
0.0389557 0.0137831
0.0395841 0.0140059
0.0402124 0.0142288
0.0408407 0.0144516
0.041469 0.0146745
0.0420973 0.0148974
0.0427257 0.0151204
0.043354 0.0153434
0.0439823 0.0155663
0.0446106 0.0157894
0.0452389 0.0160124
0.0458673 0.0162355
0.0464956 0.0164586
0.0471239 0.0166817
0.0477522 0.0169049
0.0483805 0.0171281
0.0490088 0.0173513
0.0496372 0.0175746
0.0502655 0.0177979
0.0508938 0.0180212
0.0515221 0.0182445
0.0521504 0.0184679
0.0527788 0.0186913
0.0534071 0.0189147
0.0540354 0.0191382
0.0546637 0.0193617
0.055292 0.0195853
0.0559203 0.0198088
0.0565487 0.0200325
0.057177 0.0202561
0.0578053 0.0204798
0.0584336 0.0207035
0.0590619 0.0209273
0.0596903 0.021151
0.0603186 0.0213749
0.0609469 0.0215987
0.0615752 0.0218226
0.0622035 0.0220466
0.0628319 0.0222705
